1,1027511,29280
2,454124,180380
3,1130352,11628
4,974712,39042
5,1013450,31830
6,742734,89340
7,1142345,9675
8,692946,102180
9,1027345,29310
10,832124,68310
11,1140291,10008
12,852055,63930
13,815696,72000
14,1168663,5460
15,882277,57480
16,849572,64470
17,758800,85380
18,538656,148790
19,1027678,29250
20,863877,61380
21,715898,96150
22,1122572,12906
23,1105954,15666
24,972723,39420
25,758677,85410
26,1005757,33240
27,790697,77760
28,1189594,2175
29,1119519,13410
30,934391,46860
31,771201,82380
32,1008533,32730
33,742493,89400
34,792494,77340
35,820603,70890
36,883565,57210
37,1138222,10344
38,688021,103500
39,988894,36369
40,666863,109280
41,1110301,14940
42,1189922,2124
43,1018225,30960
44,1061029,23340
45,875864,58830
46,1057594,23940
47,843670,65760
48,511757,158270
49,834150,67860
50,678825,105990
51,796616,76380
52,514418,157310
53,601694,128310
54,936666,46410
55,649016,114300
56,895679,54690
57,914608,50820
58,31991,671310
59,577733,135830
60,477917,170930
61,1049056,25440
62,1059396,23625
63,996991,34860
64,972723,39420
65,1199801,594
66,589943,131960
67,1044135,26310
68,1127826,12042
69,834150,67860
70,947509,44280
71,847921,64830
72,406393,200930
73,916983,50340
74,1076623,20640
75,834285,67830
76,400701,203540
77,1029846,28860
78,921753,49380
79,986876,36747
80,1159284,6951
81,1072703,21315
82,1096172,17310
83,923847,48960
84,1099019,16830
85,781648,79890
86,816622,71790
87,935300,46680
88,927750,48180
89,947356,44310
90,655927,112340
91,1082503,19632
92,829834,68820
93,861639,61860
94,1166580,5790
95,951666,43470
96,940317,45690
97,773187,81904
98,1033274,28245
99,1006083,33180
100,1134501,10950
101,1078580,20304
102,885429,56820
103,404421,201830
104,900046,53790
105,923847,48960
106,560572,141410
107,1170521,5166
108,838217,66960
109,1044474,26250
110,1059035,23688
111,919365,49860
112,851917,63960
113,621859,122210
114,988814,36384
115,990916,35991
116,1116673,13881
117,1059035,23688
118,1064820,22680
119,1111652,14715
120,742614,89370
121,1143642,9465
122,945055,44760
123,996991,34860
124,962699,41337
125,1119519,13410
126,984942,37110
127,843830,65725
128,902238,53340
129,892201,55410
130,1058108,23850
131,1019712,30690
132,863597,61440
133,1013532,31815
134,839713,66630
135,902384,53310
136,1141900,9747
137,927599,48210
138,1090535,18264
139,1010824,32310
140,16990,788410
141,942760,45210
142,630147,119760
143,746355,88440
144,921753,49380
145,744543,88890
146,825005,69900
147,484391,168440
148,694746,101700
149,927599,48210
150,736380,90930
151,563732,140370
152,947356,44310
153,722661,94410
154,755241,86250
155,912830,51180
156,925046,48720
157,670513,108270
158,727481,93180
159,934694,46800
160,879991,57960
161,820071,71010
162,712887,96930
163,314424,248410
164,836317,67380
165,1141900,9747
166,1036714,27630
167,1152931,7968
168,685016,104310
169,1034699,27990
170,605151,127250
171,974712,39042
172,785714,78930
173,668884,108720
174,1015752,31410
175,847921,64830
176,748536,87900
177,1010857,32304
178,604334,127500
179,877569,58470
180,548882,145310
181,1176914,4158
182,420126,194780
183,1175313,4410
184,1035555,27837
185,1037672,27459
186,949662,43860
187,741892,89550
188,771201,82380
189,849985,64380
190,932424,47250
191,517094,156350
192,466662,175340
193,845724,65310
194,637993,117470
195,1074809,20952
196,1001592,34008
197,832003,68337
198,1061201,23310
199,773187,81904
200,757079,85800
201,833042,68106
202,1201903,270
203,1099019,16830
204,820736,70860
205,1143642,9465
206,637338,117660
207,1032353,28410
208,725478,93690
209,1078580,20304
210,620114,122730
211,299401,257470
212,831989,68340
213,863877,61380
214,947356,44310
215,1049056,25440
216,898006,54210
217,1083979,19380
218,1015752,31410
219,1134685,10920
220,1015917,31380
221,508614,159410
222,970046,39930
223,664453,109950
224,947202,44340
225,934239,46890
226,1018225,30960
227,1084822,19236
228,313542,248930
